"","x"
"1",15.959
"2",24
"3",14.173
"4",16.808
"5",23.686
"6",23.467
"7",23.119
"8",21.502
"9",19.663
"10",22.447
"11",16.854
"12",23.492
"13",23.46
"14",23.448
"15",22.135
"16",23.156
"17",20.754
"18",22.819
"19",16.546
"20",16.591
"21",21.571
"22",20.226
"23",22.707
"24",15.76
"25",21.772
"26",20.994
"27",21.14
"28",14.81
"29",15.416
"30",14.464
"31",21.537
"32",15.546
"33",15.513
"34",18.997
"35",19.098
"36",22.269
"37",15.946
"38",18
"39",19.094
"40",16.332
"41",16.565
"42",16.586
"43",17.923
"44",19.744
"45",18.548
"46",20.011
"47",19.445
"48",19.967
"49",17.619
"50",19.407
"51",17.937
