"","V1","V2"
"1",1,2
"2",3,4
"3",2,5
"4",1,6
"5",2,6
"6",3,7
"7",5,7
"8",2,8
"9",5,8
"10",6,8
"11",6,9
"12",9,10
"13",10,11
"14",7,12
"15",8,12
"16",11,14
"17",13,14
"18",12,15
"19",13,15
"20",12,16
"21",16,18
"22",17,18
"23",12,19
"24",16,19
"25",14,20
"26",15,20
"27",14,21
"28",11,22
"29",18,23
"30",16,24
"31",19,24
"32",23,24
"33",20,25
"34",20,26
"35",21,26
"36",21,27
"37",22,27
"38",26,27
"39",27,28
"40",25,29
"41",24,30
"42",25,30
"43",23,31
"44",30,31
"45",29,32
"46",30,33
"47",26,34
"48",28,34
"49",34,35
"50",34,36
"51",34,37
"52",36,37
