"","V1","V2"
"1",2,4
"2",2,5
"3",3,6
"4",4,6
"5",2,7
"6",4,7
"7",5,7
"8",5,8
"9",1,9
"10",8,9
"11",9,10
"12",9,11
"13",6,12
"14",7,12
"15",11,14
"16",13,14
"17",12,15
"18",13,15
"19",12,16
"20",16,17
"21",12,18
"22",16,18
"23",14,19
"24",15,19
"25",14,20
"26",11,21
"27",17,22
"28",16,23
"29",18,23
"30",22,23
"31",19,24
"32",19,25
"33",20,25
"34",20,26
"35",21,26
"36",25,26
"37",26,27
"38",24,28
"39",23,29
"40",24,29
"41",22,30
"42",29,30
"43",27,31
"44",28,32
"45",29,33
"46",30,34
"47",33,35
"48",34,35
"49",32,36
"50",33,36
"51",32,37
"52",36,37
"53",25,38
"54",27,38
"55",31,39
"56",37,40
"57",38,40
"58",38,41
"59",39,41
"60",27,42
"61",38,43
"62",41,43
"63",42,43
"64",40,44
"65",41,44
