"","V1","V2"
"1",2,3
"2",5,6
"3",1,7
"4",3,7
"5",4,8
"6",7,8
"7",5,9
"8",8,9
"9",6,11
"10",9,12
"11",7,13
"12",8,13
"13",7,14
"14",10,15
"15",11,15
"16",11,16
"17",12,16
"18",12,17
"19",13,17
"20",13,18
"21",14,18
"22",18,20
"23",3,21
"24",16,21
"25",17,21
"26",19,21
"27",16,22
"28",15,23
"29",15,24
"30",20,25
"31",19,26
"32",17,27
"33",20,27
"34",17,28
"35",22,28
"36",27,28
"37",22,29
"38",23,29
"39",27,30
"40",28,30
"41",25,31
"42",27,31
"43",30,32
"44",31,32
"45",31,33
"46",29,34
"47",30,34
"48",29,35
