"","x"
"1",0
"2",4.916
"3",0.325
"4",0.287
"5",0.854
"6",0.98
"7",2.235
"8",6.108
"9",1.814
"10",3.473
"11",5.622
"12",0.131
"13",0.648
"14",0.755
"15",0.675
"16",0.383
"17",1.988
"18",6.102
"19",2.375
"20",2.522
"21",2.133
"22",1.702
"23",5.824
"24",0.433
"25",2.717
"26",2.157
"27",1.772
"28",6.124
"29",0.243
"30",5.749
"31",0.592
"32",0.608
"33",0.844
"34",0.595
"35",0.009
"36",0.531
"37",0.476
"38",0.657
"39",7.365
"40",4.757
"41",1.181
"42",1.976
"43",5.565
"44",1.831
"45",6.054
"46",2.456
"47",6.915
"48",1.858
"49",2.214
