"","weight"
"1",0.353910440941063
"2",3.34713259378453
"3",0.587367006196025
"4",0.339554119806394
"5",0.255538646416243
"6",0.381482633967785
"7",0.28569389240869
"8",0.329490515891144
"9",0.460373761542752
"10",2.50786283474607
"11",2.12702233191556
"12",1.75459283016558
"13",0.387654485364107
"14",2.0260673730868
"15",0.282065595696589
"16",1.53156651863872
"17",0.312442315296874
"18",0.293761808651365
"19",0.359583092023653
"20",1.04622368539729
"21",2.20342528806689
"22",1.10781586916976
"23",1.67883322566999
"24",0.487749935805223
"25",0.421328375559786
"26",2.92719039422258
"27",2.92657496105361
"28",5.06817113003482
"29",0.557100529568284
"30",0.99210332122762
"31",2.3143396034501
"32",0.840057379072771
