"","x"
"1",17.108
"2",25.398
"3",17.501
"4",21.64
"5",15.741
"6",22.879
"7",23.443
"8",17.111
"9",22.506
"10",24.657
"11",22.679
"12",21.745
"13",19.554
"14",16.941
"15",23.974
"16",22.386
"17",26.347
"18",19.744
"19",23.838
"20",25.601
"21",21.441
"22",24.309
"23",21.451
"24",24.468
"25",25.966
"26",23.578
"27",25.382
"28",26.979
"29",24.477
"30",22.34
"31",20.354
"32",22.044
"33",23.978
"34",20.974
"35",24.932
"36",20.498
"37",24.315
"38",21.177
"39",18.169
"40",21.596
"41",23.023
"42",19.32
"43",18.355
"44",18.286
"45",20.145
"46",17.405
"47",20.527
