"","weight"
"1",1.81021987612645
"2",1.74644811034033
"3",0.229061127155678
"4",3.00286596440894
"5",0.244540385174474
"6",1.53667205354782
"7",1.58149423025295
"8",0.768497885490246
"9",0.784191303180116
"10",1.27659703906319
"11",2.04457873459935
"12",1.76470960781511
"13",0.479120026922662
"14",2.22450803534619
"15",0.63281988000221
"16",0.509169127484101
"17",0.928149233727434
"18",2.03360664818731
"19",1.98020130295837
"20",2.41079260802008
"21",0.676373417560997
"22",1.74608848587732
"23",1.84523169299301
"24",2.05526762231124
"25",1.2683173892867
"26",2.2965966123631
"27",1.83545743576896
"28",1.9530358421498
"29",1.61499461305221
"30",0.548380342509852
"31",1.84318094581367
"32",2.11353079036005
"33",0.777917733582552
"34",0.823922933315271
"35",1.52892805597892
"36",2.5232883307077
"37",2.50302696745698
"38",2.48695018049497
"39",1.68394061644444
"40",1.42301124358352
"41",0.553624421040166
"42",1.57420106724208
"43",1.46679957722141
"44",0.822375218454342
"45",0.644403600300022
"46",1.50599634788751
"47",0.832159239553574
"48",1.28936767464497
