"","x"
"1",25.398
"2",17.501
"3",21.64
"4",15.741
"5",22.879
"6",23.443
"7",26.293
"8",17.111
"9",22.506
"10",24.657
"11",26.876
"12",25.879
"13",22.679
"14",26.763
"15",24.751
"16",21.745
"17",19.554
"18",26.936
"19",23.974
"20",22.386
"21",26.347
"22",19.744
"23",25.636
"24",25.601
"25",25.17
"26",21.441
"27",22.918
"28",24.309
"29",21.451
"30",24.468
"31",25.966
"32",23.578
"33",25.382
"34",27.168
"35",26.979
"36",24.416
"37",26.4
"38",22.472
"39",24.477
"40",22.34
"41",20.354
"42",22.044
"43",23.978
"44",20.974
"45",24.932
"46",20.498
"47",24.315
"48",21.177
"49",21.596
