"","x"
"1",17.108
"2",25.398
"3",17.501
"4",21.64
"5",15.741
"6",22.879
"7",23.443
"8",14.103
"9",17.111
"10",22.506
"11",24.657
"12",22.679
"13",21.745
"14",19.554
"15",16.941
"16",23.974
"17",22.386
"18",26.347
"19",19.744
"20",23.838
"21",25.601
"22",15.684
"23",21.441
"24",22.918
"25",24.309
"26",21.451
"27",24.468
"28",23.578
"29",25.382
"30",22.34
"31",20.354
"32",22.044
"33",23.978
"34",20.974
"35",20.498
"36",21.177
"37",15.22
"38",15.943
"39",18.169
"40",21.596
"41",23.023
"42",19.32
"43",18.355
"44",18.286
"45",20.145
