"","x"
"1",6.854
"2",1.199
"3",9.778
"4",0.318
"5",0.355
"6",0.109
"7",0.188
"8",0.092
"9",0.175
"10",0
"11",0.126
"12",2.501
"13",7.728
"14",0.173
"15",0.303
"16",0
"17",0.076
"18",6.186
"19",0
"20",0.154
"21",0
"22",0
"23",0
"24",0.062
"25",0
"26",4.426
"27",0
"28",0
"29",0.055
"30",-0.199
"31",-0.22
"32",0.011
"33",4.251
"34",10.663
"35",0
"36",0.66
"37",0.109
"38",-0.011
"39",0.008
"40",0.162
"41",0
"42",0.976
"43",10.171
"44",0.12
"45",-0.02
"46",0.11
"47",0.098
"48",0
"49",0.985
"50",10.132
"51",0
