"","x"
"1",11.386
"2",7.426
"3",13.402
"4",13.368
"5",12.22
"6",11.665
"7",11.323
"8",12.313
"9",12.382
"10",14.09
"11",12.466
"12",11.886
"13",14.081
"14",11.568
"15",11.464
"16",14.457
"17",13.338
"18",7.478
"19",14.123
"20",9.333
"21",13.101
"22",13.248
"23",12.769
"24",15.547
"25",14.425
"26",12.1
"27",9.069
"28",9.24
"29",14.087
"30",12.631
"31",7.66
"32",9.458
"33",7.11
"34",14.191
"35",13.119
"36",13.307
"37",15.111
"38",14.408
"39",13.869
"40",12.647
"41",12.736
"42",13.372
"43",7.835
"44",13.035
"45",1.795
"46",1.137
"47",13.027
"48",13.093
"49",12.016
"50",12.402
"51",11.595
"52",11.354
"53",12.22
