"","x"
"1",14.252
"2",15.236
"3",15.808
"4",13.855
"5",15.903
"6",14.877
"7",14.398
"8",14.29
"9",14.162
"10",12.841
"11",12.63
"12",13.627
"13",16.312
"14",16.284
"15",14.575
"16",13.392
"17",15.402
"18",13.922
"19",15.523
"20",15.803
"21",11.659
"22",12.39
"23",16.214
"24",16.137
"25",14.538
"26",16.156
"27",14.921
"28",15.461
"29",15.652
"30",13.439
"31",12.256
"32",12.656
"33",14.836
"34",14.432
"35",13.368
"36",14.987
"37",12.22
"38",14.229
"39",14.57
"40",11.323
"41",12.313
"42",15.115
"43",12.466
"44",15.743
"45",14.28
"46",14.604
"47",14.081
"48",15.011
"49",11.568
"50",14.457
"51",15.025
"52",14.123
"53",13.101
"54",12.1
