"","x"
"1",11.532
"2",13.149
"3",13.43
"4",13.402
"5",14.987
"6",14.798
"7",11.323
"8",14.77
"9",12.382
"10",14.09
"11",15.252
"12",15.723
"13",15.743
"14",15.049
"15",14.081
"16",15.011
"17",15.374
"18",15.184
"19",11.464
"20",14.457
"21",13.338
"22",16.473
"23",15.025
"24",14.47
"25",15.071
"26",15.219
"27",15.423
"28",12.769
"29",15.547
"30",14.425
"31",12.1
"32",13.423
"33",14.463
"34",14.087
"35",12.631
"36",14.353
"37",15.217
"38",15.111
"39",15.49
"40",14.408
"41",13.869
"42",12.736
"43",14.057
"44",14.498
"45",14.134
"46",13.027
"47",11.354
