"","x"
"1",14.252
"2",15.236
"3",13.855
"4",9.813
"5",14.45
"6",14.223
"7",14.877
"8",13.627
"9",14.29
"10",13.828
"11",14.162
"12",11.684
"13",12.841
"14",12.63
"15",11.557
"16",11.558
"17",11.659
"18",12.39
"19",13.243
"20",6.299
"21",11.386
"22",12.256
"23",12.656
"24",11.532
"25",7.426
"26",13.149
"27",13.43
"28",13.402
"29",14.798
"30",11.323
"31",14.77
"32",12.382
"33",14.09
"34",15.252
"35",14.081
"36",11.568
"37",11.464
"38",13.338
"39",7.478
"40",9.333
"41",12.769
"42",14.087
"43",12.631
"44",9.458
"45",12.647
