"","x"
"1",14.836
"2",14.432
"3",14.987
"4",14.798
"5",15.508
"6",15.708
"7",14.229
"8",14.57
"9",14.77
"10",14.09
"11",15.115
"12",15.723
"13",15.743
"14",14.28
"15",14.604
"16",14.081
"17",15.011
"18",14.457
"19",16.473
"20",15.025
"21",14.123
"22",14.47
"23",15.071
"24",15.135
"25",15.219
"26",15.423
"27",12.769
"28",15.547
"29",14.425
"30",12.1
"31",14.087
"32",15.082
"33",14.353
"34",14.606
"35",15.217
"36",15.111
"37",15.49
"38",14.408
"39",13.869
"40",12.736
"41",14.134
"42",13.027
"43",11.354
