"","x"
"1",14.551
"2",18.762
"3",21.158
"4",18.394
"5",21.268
"6",16.733
"7",17.203
"8",14.548
"9",21.161
"10",21.01
"11",20.274
"12",19.574
"13",21.482
"14",17.06
"15",19.238
"16",19.425
"17",19.769
"18",8.946
"19",14.399
"20",16.881
"21",8.846
"22",19.858
"23",19.784
"24",20.922
"25",8.65
"26",19.463
"27",19.34
"28",18.751
"29",20.044
"30",19.827
"31",20.146
"32",16.323
"33",20.495
"34",18.555
"35",17.21
"36",15.916
"37",17.295
"38",15.953
"39",16.488
"40",20.391
"41",17.508
"42",17.109
"43",16.385
"44",18.224
"45",15.004
"46",14.399
"47",18.649
"48",10.751
"49",14.631
"50",16.271
