"","V1","V2"
"1",1,2
"2",3,4
"3",1,7
"4",4,7
"5",3,8
"6",6,8
"7",6,9
"8",5,10
"9",6,11
"10",10,11
"11",8,12
"12",12,13
"13",6,14
"14",4,15
"15",14,15
"16",6,16
"17",14,16
"18",7,18
"19",16,18
"20",9,19
"21",10,20
"22",2,21
"23",18,21
"24",11,22
"25",20,22
"26",21,23
"27",11,24
"28",9,25
"29",12,25
"30",24,26
"31",13,27
"32",25,27
"33",14,28
"34",27,28
"35",16,29
"36",15,30
"37",28,30
"38",17,31
"39",29,31
"40",31,32
"41",18,33
"42",21,34
"43",33,34
"44",24,35
"45",19,36
"46",20,36
"47",22,37
"48",29,37
"49",36,37
"50",33,38
"51",35,39
"52",37,39
"53",29,40
"54",30,40
"55",37,41
"56",40,42
"57",40,43
