"","x"
"1",0
"2",0
"3",5.205
"4",3.277
"5",0
"6",0.672
"7",3.688
"8",5.32
"9",0.312
"10",6.031
"11",0.579
"12",6.361
"13",0.183
"14",2.76
"15",4.93
"16",4.297
"17",0.117
"18",3.86
"19",5.476
"20",0
"21",5.271
"22",0.624
"23",0.457
"24",0.428
"25",2.899
"26",0.094
"27",4.588
"28",4.488
"29",0.048
"30",4.996
"31",5.531
"32",4.716
"33",4.24
"34",5.071
"35",0.425
"36",4.822
"37",5.129
"38",5.369
"39",5.139
"40",0.073
"41",0
"42",0.555
"43",0.071
"44",-0.097
"45",5.764
"46",5.732
"47",-0.042
"48",-0.045
"49",0.055
"50",0
"51",0
"52",0
"53",-0.173
