"","V1","V2"
"1",1,6
"2",2,15
"3",3,16
"4",4,8
"5",5,6
"6",5,8
"7",5,9
"8",5,14
"9",6,9
"10",7,10
"11",7,11
"12",8,14
"13",9,10
"14",9,17
"15",10,15
"16",10,29
"17",11,13
"18",12,13
"19",12,24
"20",14,17
"21",15,18
"22",16,18
"23",16,19
"24",17,22
"25",18,20
"26",19,32
"27",20,26
"28",21,27
"29",21,33
"30",22,28
"31",22,31
"32",23,29
"33",23,30
"34",24,30
"35",25,32
"36",25,33
"37",27,31
"38",27,33
"39",28,31
"40",28,34
"41",29,30
"42",29,35
"43",29,41
"44",29,42
"45",30,42
"46",32,35
"47",32,36
"48",33,35
"49",34,39
"50",35,46
"51",36,47
"52",37,46
"53",38,44
"54",38,46
"55",39,41
"56",39,45
"57",39,50
"58",40,42
"59",40,43
"60",41,42
"61",41,50
"62",44,50
"63",46,47
"64",46,49
"65",47,48
"66",48,50
"67",50,51
