"","V1","V2"
"1",3,4
"2",5,6
"3",1,7
"4",5,7
"5",4,8
"6",2,9
"7",2,10
"8",6,11
"9",7,11
"10",7,12
"11",9,15
"12",14,15
"13",11,16
"14",3,17
"15",9,17
"16",13,17
"17",10,18
"18",2,19
"19",9,19
"20",16,20
"21",11,22
"22",13,22
"23",21,22
"24",15,23
"25",21,23
"26",9,24
"27",18,24
"28",19,24
"29",19,25
"30",24,26
"31",23,27
"32",22,30
"33",30,31
"34",27,33
"35",28,33
"36",17,34
"37",28,34
"38",28,35
"39",25,36
"40",35,36
"41",29,37
"42",30,37
"43",31,38
"44",33,39
"45",34,39
"46",32,40
"47",34,40
"48",36,40
"49",37,41
