"","x"
"1",11.565
"2",7.652
"3",11.496
"4",9.626
"5",3.32
"6",1.744
"7",9.73
"8",10.181
"9",9.41
"10",11.891
"11",11.24
"12",7.142
"13",8.751
"14",10.998
"15",9.937
"16",7.273
"17",10.39
"18",8.937
"19",8.693
"20",5.98
"21",10.508
"22",9.395
"23",10.813
"24",6.888
"25",8.612
"26",0.508
"27",8.307
"28",8.77
"29",10.553
"30",9.797
"31",7.648
"32",4.042
"33",8.321
"34",9.423
"35",7.368
"36",9.459
"37",8.455
"38",9.287
"39",8.721
"40",6.865
"41",7.419
"42",9.76
"43",5.686
"44",9.74
"45",8.871
"46",6.982
"47",5.625
