"","V1","V2"
"1",1,2
"2",3,5
"3",4,5
"4",2,6
"5",4,8
"6",5,9
"7",6,9
"8",6,10
"9",1,11
"10",7,11
"11",7,12
"12",11,13
"13",12,13
"14",10,14
"15",11,14
"16",9,15
"17",10,15
"18",8,16
"19",9,16
"20",13,18
"21",14,18
"22",14,19
"23",16,21
"24",15,22
"25",19,22
"26",21,23
"27",22,23
"28",12,24
"29",13,24
"30",17,25
"31",24,25
"32",20,26
"33",21,26
"34",26,27
"35",23,28
"36",22,29
"37",28,29
"38",18,30
"39",24,30
"40",25,30
"41",29,30
"42",24,31
"43",31,32
"44",30,33
"45",31,33
"46",32,33
"47",29,34
"48",30,34
"49",29,35
"50",28,36
"51",36,37
"52",35,38
"53",33,40
"54",33,41
"55",40,41
"56",34,42
"57",39,42
"58",40,42
"59",35,43
"60",38,43
"61",39,43
"62",36,44
"63",38,44
