"","x"
"1",15.504
"2",10.925
"3",14.651
"4",11.322
"5",8.49
"6",0.936
"7",6.513
"8",8.58
"9",14.202
"10",15.812
"11",15.9
"12",16.219
"13",16.922
"14",0.71
"15",1.641
"16",6.977
"17",13.441
"18",15.507
"19",3.58
"20",17.567
"21",11.627
"22",0.04
"23",9.944
"24",11.127
"25",14.634
"26",13.384
"27",0.184
"28",1.692
"29",10.961
"30",4.841
"31",10.312
"32",0
"33",10.106
"34",11.225
"35",13.555
"36",13.893
"37",0
"38",12.289
"39",1.17
"40",4.261
"41",7.885
"42",8.703
"43",11.146
"44",1.125
"45",8.005
"46",8.693
"47",11.339
"48",12.178
"49",8.525
"50",3.771
