"","x"
"1",6.585
"2",8.219
"3",10.518
"4",10.324
"5",8.342
"6",10.085
"7",9.205
"8",6.299
"9",10.758
"10",9.784
"11",9.273
"12",10.21
"13",9.09
"14",6.427
"15",0
"16",13.369
"17",10.634
"18",11.381
"19",10.101
"20",1.613
"21",0
"22",10.963
"23",11.399
"24",9.617
"25",12.688
"26",9.706
"27",11.475
"28",12.353
"29",10.438
"30",11.001
"31",12.465
"32",4.698
"33",6.882
"34",0.044
"35",11.201
"36",9.953
"37",10.803
"38",12.241
"39",10.519
"40",11.25
"41",11.365
"42",11.754
"43",11.096
"44",9.871
"45",11.46
"46",9.522
"47",11.669
