"","x"
"1",7.455
"2",8.219
"3",10.518
"4",10.324
"5",8.342
"6",10.085
"7",8.414
"8",9.205
"9",6.299
"10",10.758
"11",9.784
"12",9.273
"13",10.21
"14",9.09
"15",6.427
"16",10.634
"17",11.381
"18",10.101
"19",10.641
"20",1.613
"21",10.963
"22",11.399
"23",9.617
"24",12.688
"25",9.706
"26",11.475
"27",12.428
"28",12.353
"29",10.438
"30",11.001
"31",12.465
"32",6.882
"33",11.201
"34",9.953
"35",10.803
"36",12.241
"37",10.519
"38",11.25
"39",11.365
"40",11.096
"41",9.871
"42",11.46
"43",9.522
"44",11.669
