"","V1","V2"
"1",2,4
"2",1,5
"3",2,5
"4",1,6
"5",2,7
"6",4,8
"7",8,9
"8",3,10
"9",4,10
"10",5,11
"11",8,11
"12",6,12
"13",7,14
"14",10,15
"15",9,16
"16",10,16
"17",12,17
"18",15,19
"19",10,20
"20",11,20
"21",16,20
"22",13,21
"23",14,22
"24",20,22
"25",19,23
"26",18,25
"27",23,25
"28",24,25
"29",16,26
"30",18,26
"31",19,26
"32",14,27
"33",20,27
"34",23,27
"35",14,28
"36",21,28
"37",12,29
"38",22,29
"39",28,30
"40",22,31
"41",30,31
"42",27,32
"43",25,33
"44",26,34
"45",32,34
"46",33,34
"47",32,35
"48",30,36
"49",36,37
"50",31,38
"51",35,38
"52",31,39
"53",32,39
"54",34,39
"55",35,40
"56",34,41
"57",37,42
"58",38,42
