"","x"
"1",19.382
"2",18.844
"3",17.981
"4",18.312
"5",22.471
"6",18.906
"7",22.078
"8",17.223
"9",18.87
"10",20.398
"11",21.288
"12",20.272
"13",19.602
"14",17.295
"15",20.084
"16",20.29
"17",22.687
"18",22.769
"19",21.824
"20",20.89
"21",20.61
"22",21.006
"23",22.288
"24",18.984
"25",19.832
"26",18.221
"27",17.779
"28",18.905
"29",20.88
"30",18.967
"31",18.109
"32",17.053
"33",18.453
"34",18.591
"35",20.892
"36",19.285
"37",21.171
"38",18.575
"39",18.724
"40",20.164
"41",18.555
"42",16.102
"43",19.311
"44",19.521
