"","V1","V2"
"1",2,3
"2",1,4
"3",1,5
"4",2,10
"5",4,10
"6",7,10
"7",5,11
"8",8,11
"9",3,13
"10",9,13
"11",6,14
"12",7,14
"13",12,15
"14",11,16
"15",10,17
"16",13,17
"17",15,18
"18",16,19
"19",17,21
"20",14,22
"21",19,24
"22",17,25
"23",24,25
"24",20,27
"25",23,27
"26",21,29
"27",22,29
"28",4,30
"29",17,30
"30",22,30
"31",23,30
"32",18,31
"33",25,31
"34",26,31
"35",20,32
"36",27,32
"37",28,32
"38",19,33
"39",28,33
"40",15,34
"41",24,34
"42",19,35
"43",24,35
"44",30,35
"45",23,36
"46",31,37
"47",32,38
"48",35,38
"49",17,39
"50",25,39
"51",35,40
"52",29,41
"53",36,41
"54",29,42
"55",39,43
"56",40,43
"57",35,44
"58",38,44
"59",40,44
"60",26,45
"61",37,45
"62",41,46
"63",42,46
"64",40,47
"65",42,47
"66",43,47
"67",46,47
"68",43,48
"69",45,48
"70",44,49
"71",49,50
"72",48,51
"73",46,52
"74",50,53
