"","x"
"1",19.614
"2",18.243
"3",18.001
"4",19.382
"5",20.651
"6",18.05
"7",17.079
"8",18.844
"9",20.758
"10",17.981
"11",20.932
"12",21.957
"13",22.471
"14",18.906
"15",21.479
"16",21.771
"17",22.078
"18",17.223
"19",18.87
"20",20.398
"21",21.288
"22",20.272
"23",19.602
"24",21.151
"25",21.961
"26",17.295
"27",20.084
"28",20.29
"29",20.173
"30",22.769
"31",21.824
"32",21.518
"33",21.835
"34",20.89
"35",20.53
"36",21.006
"37",22.288
"38",18.984
"39",19.832
"40",16.627
"41",18.905
"42",20.88
"43",18.967
"44",17.053
"45",18.453
"46",18.591
"47",21.254
"48",19.285
"49",21.171
"50",15.948
"51",18.575
"52",20.164
"53",20.867
"54",16.222
"55",19.521
"56",20.668
"57",19.74
