"","x"
"1",19.614
"2",20.209
"3",18.243
"4",18.001
"5",19.382
"6",21.64
"7",20.651
"8",18.05
"9",21.894
"10",17.079
"11",18.844
"12",21.952
"13",20.758
"14",17.981
"15",18.312
"16",20.932
"17",21.957
"18",22.471
"19",18.906
"20",21.771
"21",22.078
"22",22.78
"23",17.223
"24",18.87
"25",20.398
"26",21.288
"27",20.272
"28",19.602
"29",22.577
"30",22.995
"31",21.151
"32",17.295
"33",20.084
"34",20.29
"35",20.173
"36",22.687
"37",22.769
"38",21.824
"39",21.835
"40",20.89
"41",20.61
"42",20.53
"43",21.006
"44",22.288
"45",18.984
"46",19.832
"47",17.779
"48",18.905
"49",20.88
"50",18.967
"51",18.109
"52",18.453
"53",18.591
"54",20.892
"55",21.171
"56",20.164
