"","V1","V2"
"1",1,3
"2",2,3
"3",4,6
"4",4,7
"5",5,7
"6",3,9
"7",7,10
"8",8,10
"9",5,11
"10",6,11
"11",7,11
"12",8,11
"13",10,11
"14",4,14
"15",11,14
"16",12,15
"17",14,15
"18",13,16
"19",14,16
"20",10,17
"21",14,17
"22",9,18
"23",15,18
"24",16,19
"25",11,21
"26",17,21
"27",19,21
"28",18,22
"29",15,23
"30",18,23
"31",20,24
"32",24,26
"33",23,27
"34",25,27
"35",26,27
"36",22,28
"37",23,29
"38",24,30
"39",25,32
"40",31,32
"41",27,33
"42",29,33
"43",28,34
"44",33,35
"45",34,35
"46",28,36
"47",26,37
"48",32,37
