"","x"
"1",3.317
"2",2.866
"3",3.702
"4",3.82
"5",10.774
"6",10.825
"7",-0.062
"8",3.35
"9",5.99
"10",10.83
"11",10.882
"12",11.541
"13",8.716
"14",0.875
"15",5.989
"16",0
"17",0.253
"18",0.601
"19",-0.154
"20",5.957
"21",7.082
"22",7.003
"23",9.939
"24",10.546
"25",5.959
"26",5.972
"27",0.382
"28",7.224
"29",10.233
"30",10.257
"31",0
"32",0
"33",11.283
"34",2.228
"35",0
"36",0
"37",0.093
"38",4.269
"39",6.373
"40",7.592
"41",11.289
"42",0
"43",3.834
"44",6.478
"45",7.397
"46",4.419
"47",0
"48",0
