"","V1","V2"
"1",1,3
"2",1,6
"3",1,7
"4",2,7
"5",2,8
"6",4,8
"7",3,9
"8",5,10
"9",10,11
"10",8,12
"11",10,12
"12",7,13
"13",8,13
"14",7,14
"15",6,15
"16",11,17
"17",12,18
"18",13,18
"19",13,19
"20",14,19
"21",6,20
"22",15,20
"23",20,21
"24",18,22
"25",21,22
"26",16,23
"27",9,24
"28",3,25
"29",21,25
"30",23,27
"31",25,27
"32",22,28
"33",9,29
"34",24,29
"35",26,29
"36",27,29
"37",17,30
"38",29,31
"39",30,32
"40",23,33
"41",28,33
"42",30,33
"43",22,34
"44",27,34
"45",28,34
"46",24,35
"47",30,36
"48",33,36
"49",28,37
"50",34,37
"51",21,38
"52",34,38
"53",25,39
"54",35,39
