"","x"
"1",4.072
"2",11.073
"3",7.376
"4",1.711
"5",11.12
"6",11.893
"7",4.596
"8",1.781
"9",10.218
"10",0
"11",12.068
"12",12.295
"13",1.675
"14",12.841
"15",11.02
"16",10.036
"17",12.101
"18",12.234
"19",10.641
"20",9.959
"21",10.5
"22",0.421
"23",9.63
"24",9.126
"25",2.61
"26",5.659
"27",2.477
"28",8.592
"29",1.497
"30",8.088
"31",10.3
"32",4.467
"33",10.621
"34",2.792
"35",10.102
"36",0.496
"37",0.492
"38",10.31
"39",2.081
"40",0.942
"41",10.122
"42",8.475
"43",1.833
"44",0
"45",10.802
"46",0.425
"47",10.581
"48",10.258
"49",8.462
