"","x"
"1",0
"2",0
"3",-0.284
"4",4.072
"5",-0.07
"6",11.073
"7",7.376
"8",1.711
"9",4.596
"10",1.781
"11",0
"12",1.675
"13",-0.179
"14",0.39
"15",0.141
"16",10.036
"17",9.959
"18",10.5
"19",0.421
"20",9.63
"21",9.126
"22",0.719
"23",2.61
"24",5.659
"25",2.477
"26",8.592
"27",1.497
"28",8.088
"29",10.3
"30",-0.026
"31",4.467
"32",2.792
"33",0.559
"34",10.102
"35",0.496
"36",0.492
"37",10.31
"38",2.081
"39",0.942
"40",10.122
"41",8.475
"42",0.022
"43",1.833
"44",0
"45",0.425
"46",10.581
"47",10.258
"48",8.462
