"","V1","V2"
"1",1,4
"2",2,7
"3",2,9
"4",3,4
"5",3,8
"6",3,17
"7",4,5
"8",4,10
"9",5,12
"10",5,21
"11",6,15
"12",6,16
"13",7,9
"14",7,13
"15",7,14
"16",8,12
"17",8,14
"18",8,20
"19",10,11
"20",11,21
"21",12,19
"22",12,20
"23",12,23
"24",13,14
"25",13,17
"26",16,17
"27",16,18
"28",17,19
"29",19,22
"30",19,26
"31",20,22
"32",21,23
"33",21,24
"34",22,28
"35",23,27
"36",23,31
"37",24,31
"38",25,32
"39",25,33
"40",26,33
"41",26,34
"42",27,34
"43",27,35
"44",28,35
"45",28,36
"46",29,36
"47",30,31
"48",32,37
"49",34,39
"50",36,38
"51",37,39
