"","x"
"1",21.005
"2",20.564
"3",20.976
"4",14.551
"5",18.762
"6",21.158
"7",21.203
"8",18.394
"9",21.515
"10",21.268
"11",16.733
"12",17.203
"13",14.548
"14",21.161
"15",21.01
"16",20.274
"17",21.476
"18",21.131
"19",21.482
"20",17.06
"21",19.238
"22",19.425
"23",19.769
"24",8.946
"25",14.399
"26",16.881
"27",8.846
"28",19.858
"29",20.922
"30",21.325
"31",19.34
"32",18.751
"33",20.044
"34",20.146
"35",16.323
"36",20.495
"37",18.555
"38",17.21
"39",17.295
"40",15.953
"41",20.391
"42",17.508
"43",18.224
"44",14.399
