"","x"
"1",7.13
"2",1.191
"3",8.986
"4",0.342
"5",2.096
"6",4.656
"7",4.727
"8",0.778
"9",4.798
"10",0
"11",0.186
"12",2.755
"13",5.998
"14",0.743
"15",7.217
"16",11.202
"17",1.298
"18",0.986
"19",1.036
"20",4.474
"21",8.162
"22",0.479
"23",0.517
"24",0
"25",1.057
"26",-0.221
"27",0.799
"28",0.016
"29",0.886
"30",0.299
"31",2.317
"32",1.041
"33",0.865
"34",0.527
"35",0.752
"36",4.359
"37",8.598
"38",9.057
"39",14.97
"40",8.753
"41",0.916
"42",0.173
"43",3.539
"44",1.022
"45",3.612
"46",10.14
"47",0.726
"48",0.472
