"","x"
"1",7.13
"2",1.191
"3",0.342
"4",2.096
"5",4.656
"6",0.096
"7",0
"8",4.727
"9",0.778
"10",0
"11",4.798
"12",-0.036
"13",0
"14",0.186
"15",2.755
"16",5.998
"17",0.753
"18",0.743
"19",1.298
"20",0.986
"21",1.036
"22",4.474
"23",0.86
"24",8.162
"25",0.479
"26",0.63
"27",0.517
"28",0
"29",1.057
"30",0
"31",-0.221
"32",0.799
"33",0.016
"34",0.886
"35",0.299
"36",2.317
"37",1.041
"38",0.865
"39",0.527
"40",0.752
"41",4.359
"42",8.598
"43",8.753
"44",0.173
"45",3.539
"46",1.022
"47",3.612
"48",10.14
"49",-0.195
"50",0.422
