"","V1","V2"
"1",1,2
"2",2,3
"3",3,4
"4",2,8
"5",6,9
"6",7,10
"7",8,10
"8",9,10
"9",7,11
"10",10,11
"11",4,12
"12",5,12
"13",8,12
"14",9,14
"15",14,15
"16",11,16
"17",6,17
"18",10,17
"19",10,18
"20",16,18
"21",15,19
"22",9,20
"23",19,20
"24",17,21
"25",20,21
"26",17,22
"27",18,22
"28",16,23
"29",8,25
"30",20,25
"31",21,26
"32",25,26
"33",22,27
"34",23,27
"35",23,28
"36",24,28
"37",26,29
"38",27,29
"39",12,30
"40",18,30
"41",13,31
"42",30,31
"43",29,32
"44",31,33
"45",32,34
"46",19,35
"47",20,35
"48",30,36
"49",34,37
"50",28,38
"51",34,38
"52",36,38
"53",28,39
"54",25,40
"55",36,40
"56",31,41
"57",35,42
"58",35,43
"59",34,44
"60",37,44
"61",38,44
"62",38,45
"63",39,45
