"","x"
"1",7.13
"2",1.191
"3",0.342
"4",2.096
"5",4.656
"6",4.727
"7",0.778
"8",0
"9",4.798
"10",-0.036
"11",0
"12",0.186
"13",2.755
"14",5.998
"15",0.743
"16",1.298
"17",0.986
"18",1.036
"19",4.474
"20",0.479
"21",0.63
"22",0.517
"23",0
"24",1.057
"25",-0.221
"26",0.799
"27",0.016
"28",0.886
"29",0.299
"30",2.317
"31",1.041
"32",0.865
"33",0.527
"34",0.752
"35",4.359
"36",8.598
"37",0.811
"38",0.916
"39",0.173
"40",3.539
"41",0.388
"42",1.022
"43",3.612
"44",-0.195
"45",0.422
"46",0.726
"47",0.472
