"","x"
"1",10.011
"2",8.045
"3",0
"4",0
"5",-0.1
"6",8.136
"7",2.342
"8",3.357
"9",5.687
"10",0
"11",9.238
"12",8.565
"13",0
"14",3.462
"15",5.732
"16",5.815
"17",9.184
"18",0
"19",5.856
"20",0
"21",2.423
"22",0
"23",13.104
"24",0
"25",1.41
"26",0.152
"27",-0.061
"28",0.139
"29",2.577
"30",0
"31",0
"32",0.121
"33",-0.06
"34",-0.009
"35",0.243
"36",0.143
"37",5.28
"38",0
"39",2.785
"40",0.46
"41",0
"42",0
"43",0.061
"44",-0.023
"45",5.34
"46",5.656
"47",7.255
"48",6.771
"49",5.414
"50",0.244
"51",0
"52",0
"53",5.634
"54",6.72
"55",6.745
"56",3.983
"57",0.302
