"","x"
"1",10.011
"2",9.933
"3",8.045
"4",0
"5",8.136
"6",2.342
"7",5.687
"8",0
"9",9.238
"10",8.565
"11",9.094
"12",3.462
"13",5.732
"14",5.815
"15",14.414
"16",9.184
"17",0
"18",5.856
"19",0
"20",2.423
"21",13.104
"22",0
"23",1.41
"24",0.152
"25",-0.061
"26",0.139
"27",2.577
"28",0
"29",0.121
"30",-0.009
"31",0.243
"32",5.28
"33",2.785
"34",0.46
"35",0
"36",0
"37",7.02
"38",5.34
"39",5.656
"40",7.255
"41",6.771
"42",5.414
"43",0
"44",4.342
"45",5.634
"46",7.031
"47",7.137
"48",6.72
"49",6.745
"50",3.983
"51",0.302
