"","V1","V2"
"1",1,5
"2",2,8
"3",2,14
"4",2,16
"5",2,34
"6",3,17
"7",3,19
"8",4,5
"9",4,9
"10",4,20
"11",5,13
"12",6,13
"13",6,15
"14",7,19
"15",9,10
"16",9,11
"17",11,21
"18",12,21
"19",13,20
"20",14,15
"21",14,18
"22",15,18
"23",17,22
"24",18,34
"25",19,23
"26",19,25
"27",20,27
"28",21,29
"29",22,23
"30",22,24
"31",22,31
"32",23,35
"33",23,36
"34",25,28
"35",26,30
"36",26,32
"37",27,32
"38",27,35
"39",28,30
"40",29,32
"41",29,33
"42",30,36
"43",32,37
"44",33,37
"45",34,35
"46",34,40
"47",34,41
"48",35,47
"49",36,38
"50",37,39
"51",39,43
"52",39,44
"53",40,45
"54",41,46
"55",41,47
"56",42,48
"57",43,44
"58",47,48
