"","x"
"1",1.258
"2",1.008
"3",1.393
"4",1.448
"5",0.946
"6",1.051
"7",0.831
"8",0.995
"9",1.283
"10",0.931
"11",1.314
"12",0.723
"13",1.005
"14",0.746
"15",0.753
"16",0.761
"17",0.325
"18",4.782
"19",7.297
"20",1.051
"21",3.4
"22",0.354
"23",4.216
"24",0.791
"25",7.383
"26",0.969
"27",0.264
"28",0.674
"29",0.821
"30",0.942
"31",0.78
"32",0.965
"33",1.003
"34",0.883
"35",1.106
"36",0.859
"37",1.052
"38",0.399
"39",2.888
"40",0.304
"41",0.924
"42",0.343
"43",0.306
"44",0.607
"45",0.508
"46",0.293
"47",1.651
