"","x"
"1",17.294
"2",17.26
"3",17.328
"4",17.26
"5",17.255
"6",17.263
"7",17.249
"8",17.249
"9",17.204
"10",17.226
"11",17.316
"12",17.243
"13",17.358
"14",17.253
"15",17.742
"16",21.041
"17",18.987
"18",18.181
"19",21.94
"20",22.005
"21",21.994
"22",21.879
"23",21.912
"24",21.979
"25",22.042
"26",21.983
"27",20.562
"28",20.66
"29",22.14
"30",20.499
"31",20.876
"32",20.098
"33",20.487
"34",20.451
"35",18.572
"36",22.047
"37",20.658
"38",21.932
"39",19.591
"40",18.551
"41",19.64
"42",18.755
"43",18.884
"44",19.272
"45",21.241
"46",21.299
