"","x"
"1",9.918
"2",7.746
"3",12.203
"4",4.784
"5",6.376
"6",15.176
"7",7.016
"8",17.973
"9",8.538
"10",12.846
"11",8.382
"12",16.834
"13",16.59
"14",8.54
"15",8.419
"16",8.432
"17",10.242
"18",8.296
"19",14.288
"20",10.343
"21",8.353
"22",12.067
"23",10.882
"24",14.7
"25",4.756
"26",13.836
"27",14.67
"28",8.369
"29",10.026
"30",11.38
"31",8.398
"32",8.572
"33",12.094
"34",11.741
"35",14.445
"36",13.894
"37",8.493
"38",14.574
"39",11.919
"40",13.975
"41",11.618
"42",10.558
"43",16.094
"44",5.947
"45",12.919
