"","V1","V2"
"1",1,4
"2",3,4
"3",4,5
"4",4,6
"5",2,8
"6",6,9
"7",8,9
"8",6,14
"9",9,14
"10",13,15
"11",14,15
"12",14,16
"13",14,19
"14",16,19
"15",17,19
"16",12,20
"17",16,20
"18",18,20
"19",15,22
"20",21,22
"21",22,23
"22",9,24
"23",10,24
"24",11,24
"25",16,24
"26",17,25
"27",23,25
"28",19,26
"29",18,27
"30",20,27
"31",26,27
"32",23,28
"33",28,29
"34",7,30
"35",24,30
"36",7,31
"37",8,31
"38",24,31
"39",30,31
"40",23,32
"41",13,33
"42",31,33
"43",28,34
"44",22,35
"45",11,36
"46",24,36
"47",32,37
"48",35,37
"49",25,38
"50",32,38
"51",34,38
"52",20,39
"53",24,39
"54",26,40
