"","x"
"1",19.626
"2",20.103
"3",19.716
"4",20.063
"5",18.305
"6",19.945
"7",16.834
"8",16.59
"9",19.927
"10",19.899
"11",20.338
"12",14.288
"13",21.255
"14",20.083
"15",21.56
"16",14.67
"17",11.38
"18",17.819
"19",18.156
"20",13.894
"21",14.574
"22",13.975
"23",14.981
"24",20.023
"25",20.043
"26",11.618
"27",19.912
"28",20.229
"29",19.937
"30",21.908
"31",21.199
"32",21.72
"33",20.507
"34",21.364
"35",21.209
"36",23.402
"37",16.094
"38",23.1
"39",22
"40",21.409
"41",12.919
"42",16.318
"43",18.58
"44",21.585
"45",15.376
"46",19.671
"47",23.47
