"","x"
"1",9.918
"2",7.746
"3",12.203
"4",15.176
"5",17.973
"6",18.305
"7",12.846
"8",8.382
"9",16.834
"10",16.59
"11",8.419
"12",8.432
"13",10.242
"14",8.296
"15",14.288
"16",10.343
"17",8.353
"18",12.067
"19",10.882
"20",14.7
"21",13.836
"22",14.67
"23",8.369
"24",10.026
"25",11.38
"26",8.572
"27",12.094
"28",11.741
"29",17.819
"30",14.445
"31",18.156
"32",13.894
"33",8.493
"34",14.574
"35",11.919
"36",13.975
"37",14.981
"38",11.618
"39",19.937
"40",10.558
"41",16.094
"42",12.919
"43",16.318
"44",15.376
"45",19.671
