"","x"
"1",6.46
"2",6.081
"3",6.769
"4",6.831
"5",10.753
"6",7.17
"7",8.786
"8",7.929
"9",5.656
"10",6.218
"11",7.961
"12",0.316
"13",7.974
"14",6.615
"15",7.317
"16",4.948
"17",7.556
"18",7.757
"19",6.897
"20",9.833
"21",7.736
"22",5.209
"23",0.651
"24",7.136
"25",5.298
"26",7.362
"27",7.025
"28",5.2
"29",5.974
"30",2.696
"31",0.37
"32",7.448
"33",5.899
"34",6.323
"35",5.074
"36",1.918
"37",0.302
"38",4.086
"39",5.654
"40",3.177
"41",6.821
"42",7.459
"43",5.862
"44",6.268
"45",6.878
"46",6.359
"47",5.093
"48",5.038
"49",7.296
"50",1.517
"51",6.963
"52",5.111
