"","x"
"1",6.46
"2",6.081
"3",6.769
"4",6.831
"5",7.354
"6",10.753
"7",7.17
"8",8.786
"9",7.929
"10",10.838
"11",12.016
"12",5.656
"13",6.218
"14",7.961
"15",12.058
"16",8.584
"17",7.974
"18",6.615
"19",7.317
"20",8.691
"21",4.948
"22",7.556
"23",7.757
"24",6.897
"25",11.057
"26",9.833
"27",8.947
"28",7.736
"29",5.209
"30",7.136
"31",5.298
"32",9.237
"33",11.142
"34",11.116
"35",9.075
"36",7.362
"37",7.025
"38",5.2
"39",5.974
"40",2.696
"41",10.266
"42",7.448
"43",5.899
"44",6.323
"45",5.074
"46",4.086
"47",5.654
"48",10.261
"49",6.821
"50",7.459
"51",5.862
"52",7.431
"53",6.878
"54",8.886
