"","x"
"1",6.081
"2",7.354
"3",8.786
"4",5.656
"5",6.218
"6",7.961
"7",0.316
"8",8.586
"9",4.948
"10",7.556
"11",7.757
"12",7.736
"13",5.209
"14",0.651
"15",7.136
"16",5.298
"17",9.075
"18",7.362
"19",7.025
"20",5.2
"21",5.974
"22",2.696
"23",0.37
"24",7.448
"25",5.899
"26",6.323
"27",5.074
"28",1.918
"29",0.302
"30",4.086
"31",5.654
"32",3.177
"33",0.3
"34",6.821
"35",7.459
"36",5.862
"37",6.268
"38",6.878
"39",6.359
"40",5.093
"41",5.038
"42",7.498
"43",7.521
"44",7.296
"45",0.333
"46",1.517
"47",6.963
"48",5.111
"49",7.667
"50",8.19
"51",4.668
"52",3.516
"53",7.352
