"","V1","V2"
"1",2,4
"2",3,4
"3",1,6
"4",3,6
"5",4,6
"6",3,8
"7",5,9
"8",8,9
"9",5,11
"10",9,11
"11",6,12
"12",8,12
"13",6,13
"14",7,13
"15",4,14
"16",9,14
"17",10,15
"18",14,15
"19",7,17
"20",13,18
"21",14,18
"22",13,20
"23",17,20
"24",17,21
"25",18,22
"26",14,23
"27",19,23
"28",20,24
"29",15,25
"30",16,26
"31",19,26
"32",21,27
"33",23,28
"34",25,28
"35",23,29
"36",26,29
"37",24,30
"38",22,31
"39",29,31
"40",30,31
"41",21,32
"42",27,32
"43",30,32
"44",22,33
"45",31,34
"46",23,35
"47",25,35
"48",33,35
"49",31,36
"50",33,36
"51",34,36
"52",32,37
"53",32,38
"54",37,38
"55",34,39
"56",37,39
"57",33,40
"58",35,40
"59",36,40
"60",39,41
