"","x"
"1",19.369
"2",17.311
"3",19.105
"4",19.804
"5",14.435
"6",17.785
"7",16.234
"8",18.577
"9",21.726
"10",21.852
"11",19.429
"12",21.741
"13",23.386
"14",20.17
"15",15.066
"16",14.969
"17",18.446
"18",22.713
"19",21.498
"20",21.697
"21",14.609
"22",16.891
"23",18.277
"24",21.687
"25",21.467
"26",16.736
"27",20.193
"28",16.253
"29",20.679
"30",16.772
"31",17.258
"32",18.283
"33",17.682
"34",16.299
"35",16.88
"36",19.217
"37",18.125
"38",13.644
"39",18.243
"40",18.548
"41",16.507
"42",20.095
"43",19.945
