"","V1","V2"
"1",2,3
"2",2,5
"3",1,6
"4",4,6
"5",3,8
"6",6,9
"7",5,10
"8",3,12
"9",10,12
"10",5,13
"11",12,13
"12",4,14
"13",6,14
"14",8,15
"15",10,17
"16",16,17
"17",4,18
"18",10,18
"19",11,19
"20",12,19
"21",15,19
"22",13,20
"23",18,20
"24",7,21
"25",14,22
"26",13,23
"27",21,23
"28",20,25
"29",23,25
"30",14,26
"31",23,26
"32",24,27
"33",17,28
"34",25,29
"35",18,30
"36",27,30
"37",26,31
"38",10,32
"39",12,32
"40",28,32
"41",29,32
"42",30,33
"43",19,34
"44",27,35
"45",31,35
"46",31,36
"47",21,37
"48",33,38
"49",29,39
"50",36,39
"51",37,39
"52",32,40
"53",16,41
"54",17,41
"55",39,42
"56",40,42
