"","V1","V2"
"1",3,6
"2",3,7
"3",5,7
"4",6,7
"5",1,8
"6",4,8
"7",2,9
"8",6,9
"9",8,10
"10",9,11
"11",8,12
"12",7,13
"13",10,13
"14",10,14
"15",12,14
"16",9,16
"17",13,17
"18",12,18
"19",15,18
"20",16,19
"21",9,20
"22",17,20
"23",11,22
"24",14,23
"25",17,23
"26",20,24
"27",22,24
"28",20,25
"29",23,25
"30",21,26
"31",19,27
"32",25,27
"33",26,27
"34",26,28
"35",24,29
"36",19,30
"37",24,31
"38",27,32
"39",20,33
"40",22,33
"41",30,33
"42",27,34
"43",30,34
"44",32,34
"45",32,35
"46",30,36
"47",33,36
"48",34,36
