"","x"
"1",19.772
"2",19.37
"3",23.324
"4",19.977
"5",25.27
"6",21.1
"7",20.7
"8",22.439
"9",20.016
"10",15.897
"11",13.673
"12",19.369
"13",17.311
"14",19.105
"15",21.372
"16",24.832
"17",19.804
"18",14.435
"19",17.785
"20",16.234
"21",21.614
"22",18.577
"23",21.73
"24",21.726
"25",21.959
"26",21.852
"27",23.531
"28",24.381
"29",19.429
"30",21.741
"31",22.987
"32",23.386
"33",20.17
"34",15.066
"35",22.934
"36",18.446
"37",22.713
"38",21.498
"39",21.697
"40",18.277
"41",21.687
"42",21.467
"43",16.736
"44",20.193
"45",16.253
"46",20.679
"47",18.283
"48",16.749
"49",16.299
"50",19.217
"51",16.574
