"","x"
"1",19.503
"2",18.815
"3",19.243
"4",20.377
"5",18.611
"6",20.264
"7",19.965
"8",20.394
"9",19.738
"10",16.483
"11",19.576
"12",18.179
"13",20.569
"14",19.76
"15",19.846
"16",19.645
"17",21.713
"18",19.666
"19",20.464
"20",17.67
"21",19.952
"22",20.81
"23",22.023
"24",20.73
"25",17.57
"26",17.621
"27",18.309
"28",20.929
"29",21.846
"30",21.459
"31",21.377
"32",17.679
"33",19.401
"34",18.834
"35",19.671
"36",22.035
"37",18.137
"38",19.519
"39",20.193
"40",18.422
"41",19.78
"42",22.112
"43",18.01
"44",19.024
"45",19.969
"46",18.916
"47",19.006
"48",19.188
