"","V1","V2"
"1",1,5
"2",2,5
"3",2,7
"4",3,7
"5",3,8
"6",1,9
"7",5,9
"8",6,9
"9",2,10
"10",5,10
"11",7,10
"12",7,11
"13",8,11
"14",9,12
"15",10,13
"16",1,14
"17",12,15
"18",13,16
"19",4,17
"20",15,18
"21",10,19
"22",11,19
"23",15,20
"24",16,20
"25",8,21
"26",19,21
"27",17,22
"28",11,23
"29",17,23
"30",20,24
"31",18,25
"32",24,25
"33",19,26
"34",24,26
"35",21,27
"36",23,27
"37",14,28
"38",25,28
"39",19,29
"40",23,29
"41",17,31
"42",29,31
"43",30,32
"44",31,32
"45",32,33
"46",31,34
"47",33,34
"48",27,35
"49",34,36
"50",35,36
