"","V1","V2"
"1",1,2
"2",1,3
"3",1,7
"4",1,8
"5",2,6
"6",3,10
"7",4,10
"8",4,11
"9",5,12
"10",5,13
"11",6,7
"12",6,22
"13",8,9
"14",8,17
"15",8,22
"16",9,18
"17",10,32
"18",11,12
"19",11,26
"20",12,16
"21",12,27
"22",13,14
"23",13,30
"24",14,15
"25",15,19
"26",16,17
"27",16,20
"28",16,27
"29",17,23
"30",17,24
"31",18,25
"32",19,30
"33",20,29
"34",20,30
"35",21,28
"36",21,29
"37",22,31
"38",22,37
"39",23,24
"40",23,27
"41",23,34
"42",24,25
"43",24,29
"44",25,35
"45",26,27
"46",26,32
"47",27,36
"48",30,36
"49",31,34
"50",32,33
"51",33,34
