"","x"
"1",17.004
"2",21.959
"3",19.009
"4",16.862
"5",19.187
"6",7.581
"7",7.173
"8",16.354
"9",16.038
"10",20.763
"11",16.984
"12",19.818
"13",0.649
"14",15.67
"15",18.682
"16",18.608
"17",4.007
"18",19.765
"19",17.635
"20",20.164
"21",20.011
"22",20.733
"23",18.763
"24",15.802
"25",18.468
"26",17.98
"27",19.574
"28",22.069
"29",18.293
"30",20.344
"31",20.086
"32",20.065
"33",22.064
"34",21.842
"35",23.021
"36",19.014
"37",19.964
"38",11.759
"39",17.354
"40",19.584
"41",18.711
"42",8.35
"43",17.937
"44",18.436
