"","x"
"1",15.959
"2",14.173
"3",16.808
"4",21.502
"5",19.663
"6",22.447
"7",16.854
"8",22.135
"9",20.754
"10",16.546
"11",16.591
"12",21.571
"13",20.226
"14",22.707
"15",15.76
"16",21.772
"17",20.994
"18",21.14
"19",14.81
"20",15.416
"21",14.464
"22",21.537
"23",15.546
"24",14.964
"25",15.513
"26",18.997
"27",7.389
"28",19.098
"29",9.814
"30",15.946
"31",18
"32",15.407
"33",19.094
"34",15.97
"35",16.332
"36",16.565
"37",14.176
"38",16.586
"39",17.001
"40",19.744
"41",17.9
"42",18.548
"43",16.828
"44",19.445
"45",19.333
"46",17.619
"47",19.407
"48",20.115
"49",17.937
